"Fergus Electric Cooperative,  MT",,,
Latitude = N 46.908300,,,
Longitude = W 109.808000,,,
Elevation = 4450 ft,,,
Calm threshold = 1 mph,,,
Time stamps indicate the beginning of the time step.,,,
Date/Time,Average Speed,Standard Deviation,Average Direction [°]
1/2/02 22:20,22.6,2.25,248
1/2/02 22:30,20.7,2.25,248
1/2/02 22:40,18.9,2.03,248
1/2/02 22:50,20.4,1.87,248
1/2/02 23:00,19.8,2.25,248
1/2/02 23:10,20.8,2.03,248
1/2/02 23:20,17.4,1.92,248
1/2/02 23:30,21.9,3.21,248
1/2/02 23:40,27,2.62,248
1/2/02 23:50,23.9,2.57,248
1/3/02 0:00,23.9,2.57,248
1/3/02 0:10,27,2.46,248
1/3/02 0:20,27.1,2.57,248
1/3/02 0:30,26.6,2.57,248
1/3/02 0:40,25.7,2.67,248
1/3/02 0:50,27.4,2.57,248
1/3/02 1:00,23.7,2.83,248
1/3/02 1:10,20.6,2.41,248
1/3/02 1:20,24,2.73,248
1/3/02 1:30,27.2,2.57,248
1/3/02 1:40,27.5,2.46,248
1/3/02 1:50,29.4,2.57,248
1/3/02 2:00,28.3,2.35,248
1/3/02 2:10,28.7,2.41,270
1/3/02 2:20,28.9,2.41,270
1/3/02 2:30,29.4,2.89,270
1/3/02 2:40,29.4,2.73,248
1/3/02 2:50,30,2.83,248
1/3/02 3:00,27.2,2.51,248
1/3/02 3:10,26.4,2.3,248
1/3/02 3:20,25.9,2.41,248
1/3/02 3:30,26.6,2.35,248
1/3/02 3:40,27.6,2.14,248
1/3/02 3:50,26.7,2.51,248
1/3/02 4:00,26.1,2.03,248
1/3/02 4:10,26.3,2.03,248
1/3/02 4:20,26.7,2.03,248
1/3/02 4:30,27.7,2.25,248
1/3/02 4:40,27.5,3.42,248
1/3/02 4:50,28,2.14,248
1/3/02 5:00,27.6,2.35,248
1/3/02 5:10,26.6,2.57,248
1/3/02 5:20,27.4,2.25,248
1/3/02 5:30,26.7,2.03,248
1/3/02 5:40,24.6,1.87,248
1/3/02 5:50,21.6,3.58,248
1/3/02 6:00,12.3,2.19,225
1/3/02 6:10,10.4,1.6,203
1/3/02 6:20,11.7,1.55,180
1/3/02 6:30,13.2,1.6,180
1/3/02 6:40,11.2,1.76,203
1/3/02 6:50,15.3,1.12,225
1/3/02 7:00,16.3,1.23,225
1/3/02 7:10,14.3,0.86,225
1/3/02 7:20,13.8,0.96,225
1/3/02 7:30,15.2,0.86,248
1/3/02 7:40,16.4,1.18,248
1/3/02 7:50,17.2,0.91,248
1/3/02 8:00,15.5,1.07,248
1/3/02 8:10,17.3,1.5,248
1/3/02 8:20,17.8,0.86,248
1/3/02 8:30,17.5,1.02,248
1/3/02 8:40,17,0.7,248
1/3/02 8:50,17.5,0.59,248
1/3/02 9:00,18.6,0.75,248
1/3/02 9:10,17.8,0.8,248
1/3/02 9:20,18.7,0.8,248
1/3/02 9:30,17.2,1.02,248
1/3/02 9:40,15.2,1.02,248
1/3/02 9:50,14.2,0.91,248
1/3/02 10:00,8.8,3.42,225
1/3/02 10:10,6.2,1.55,180
1/3/02 10:20,7.9,1.28,203
1/3/02 10:30,6.4,1.07,203
1/3/02 10:40,7.4,1.18,203
1/3/02 10:50,6.5,1.18,180
1/3/02 11:00,6.6,1.18,180
1/3/02 11:10,4.5,1.39,203
1/3/02 11:20,9.7,3.05,248
1/3/02 11:30,13.7,1.92,248
1/3/02 11:40,16.1,1.76,270
1/3/02 11:50,19.6,2.35,270
1/3/02 12:00,21,2.41,270
1/3/02 12:10,22.2,3.1,248
1/3/02 12:20,23.5,2.3,270
1/3/02 12:30,21.7,1.98,270
1/3/02 12:40,21.4,2.03,270
1/3/02 12:50,22,2.03,270
1/3/02 13:00,19.4,1.92,270
1/3/02 13:10,16.5,1.87,270
1/3/02 13:20,12.5,1.39,270
1/3/02 13:30,11.3,1.34,270
1/3/02 13:40,11.7,1.28,293
1/3/02 13:50,12.3,1.44,315
1/3/02 14:00,9.9,1.87,315
1/3/02 14:10,10.3,2.03,338
1/3/02 14:20,14,1.92,0
1/3/02 14:30,13.3,1.23,23
1/3/02 14:40,10.1,1.07,45
1/3/02 14:50,7.8,1.71,45
1/3/02 15:00,9.1,3.42,0
1/3/02 15:10,17,2.03,338
1/3/02 15:20,19.4,2.35,338
1/3/02 15:30,20.3,2.51,338
1/3/02 15:40,18.1,1.55,0
1/3/02 15:50,15.7,1.28,0
1/3/02 16:00,13.5,1.34,23
1/3/02 16:10,13.9,1.02,23
1/3/02 16:20,9.7,1.92,45
1/3/02 16:30,8.1,1.28,45
1/3/02 16:40,8.3,1.28,45
1/3/02 16:50,8.1,1.87,68
1/3/02 17:00,6.8,1.34,68
1/3/02 17:10,3.6,1.34,45
1/3/02 17:20,6.1,2.09,23
1/3/02 17:30,6.6,0.86,23
1/3/02 17:40,10.1,2.94,0
1/3/02 17:50,8.2,1.23,338
1/3/02 18:00,14.6,2.83,315
1/3/02 18:10,15.6,1.23,338
1/3/02 18:20,15.3,1.39,0
1/3/02 18:30,12.8,1.44,338
1/3/02 18:40,19.4,2.62,315
1/3/02 18:50,21.4,2.51,315
1/3/02 19:00,23.1,2.73,315
1/3/02 19:10,23.3,2.78,315
1/3/02 19:20,25.1,2.19,315
1/3/02 19:30,26.4,2.14,315
1/3/02 19:40,23.8,2.14,315
1/3/02 19:50,21.4,1.66,315
1/3/02 20:00,22.3,2.03,315
1/3/02 20:10,25.1,1.44,315
1/3/02 20:20,22.2,1.5,315
1/3/02 20:30,23.1,1.66,315
1/3/02 20:40,20.1,1.39,315
1/3/02 20:50,18.1,1.34,315
1/3/02 21:00,18.1,1.34,315
1/3/02 21:10,16.7,1.39,315
1/3/02 21:20,16.8,1.34,315
1/3/02 21:30,14.9,1.5,315
1/3/02 21:40,13.2,1.12,315
1/3/02 21:50,12.4,1.28,315
1/3/02 22:00,11.8,0.96,315
1/3/02 22:10,11.4,1.18,315
1/3/02 22:20,12.5,1.18,315
1/3/02 22:30,11.7,1.39,315
1/3/02 22:40,11.9,1.39,315
1/3/02 22:50,12.4,0.91,315
1/3/02 23:00,15,1.39,315
1/3/02 23:10,14.7,1.28,270
1/3/02 23:20,17,1.39,270
1/3/02 23:30,17.7,1.6,270
1/3/02 23:40,18.6,1.39,270
1/3/02 23:50,14,0.91,248
1/4/02 0:00,13,0.91,248
1/4/02 0:10,13.3,0.86,248
1/4/02 0:20,12.9,0.8,248
1/4/02 0:30,11.9,1.12,248
1/4/02 0:40,10.5,0.91,248
1/4/02 0:50,12.3,0.91,248
1/4/02 1:00,13,0.7,248
1/4/02 1:10,14.6,1.55,270
1/4/02 1:20,17.1,0.86,270
1/4/02 1:30,19.2,0.75,270
1/4/02 1:40,18.6,0.7,270
1/4/02 1:50,18.8,0.75,270
1/4/02 2:00,19,0.75,270
1/4/02 2:10,20.1,0.8,270
1/4/02 2:20,20.3,0.91,270
1/4/02 2:30,20.5,0.75,270
1/4/02 2:40,19.9,0.7,270
1/4/02 2:50,19.5,0.7,270
1/4/02 3:00,18.3,1.02,270
1/4/02 3:10,16.7,0.96,293
1/4/02 3:20,17.9,0.96,270
1/4/02 3:30,17,1.12,270
1/4/02 3:40,16.9,0.96,270
1/4/02 3:50,17.9,0.8,270
1/4/02 4:00,18.1,0.7,270
1/4/02 4:10,19.2,1.12,270
1/4/02 4:20,19.9,0.75,270
1/4/02 4:30,19.2,1.18,270
1/4/02 4:40,20.3,0.7,270
1/4/02 4:50,19.7,1.23,270
1/4/02 5:00,19.7,0.75,270
1/4/02 5:10,19.8,0.91,270
1/4/02 5:20,19.4,0.8,270
1/4/02 5:30,19.8,0.96,270
1/4/02 5:40,21,0.96,270
1/4/02 5:50,22.1,0.96,270
1/4/02 6:00,22,1.02,270
1/4/02 6:10,22.1,1.12,270
1/4/02 6:20,22.7,1.12,270
1/4/02 6:30,23.1,1.07,270
1/4/02 6:40,23,1.23,270
1/4/02 6:50,23.1,0.96,270
1/4/02 7:00,21,1.12,248
1/4/02 7:10,22.2,1.28,270
1/4/02 7:20,20.9,1.07,248
1/4/02 7:30,21.3,1.12,248
1/4/02 7:40,22.3,1.12,270
1/4/02 7:50,22.6,1.34,270
1/4/02 8:00,23.7,1.28,270
1/4/02 8:10,24.1,1.44,270
1/4/02 8:20,24.4,1.12,270
1/4/02 8:30,24.1,1.28,270
1/4/02 8:40,24.7,1.07,270
1/4/02 8:50,24.5,1.12,270
1/4/02 9:00,22.2,1.34,270
1/4/02 9:10,21.4,1.02,248
1/4/02 9:20,21.6,1.18,248
1/4/02 9:30,21.8,0.96,248
1/4/02 9:40,22,1.02,248
1/4/02 9:50,23,1.12,270
1/4/02 10:00,21.8,1.12,248
1/4/02 10:10,20.7,1.23,248
1/4/02 10:20,20.5,1.07,248
1/4/02 10:30,21.2,1.07,248
1/4/02 10:40,20.2,1.02,248
1/4/02 10:50,20.3,1.07,270
1/4/02 11:00,20.6,1.12,270
1/4/02 11:10,20.1,1.23,270
1/4/02 11:20,19.1,1.18,270
1/4/02 11:30,18.7,1.28,270
1/4/02 11:40,18.2,1.44,270
1/4/02 11:50,18.1,1.34,270
1/4/02 12:00,18,1.12,270
1/4/02 12:10,16,1.18,270
1/4/02 12:20,17,1.07,270
1/4/02 12:30,17.1,1.18,270
1/4/02 12:40,15.2,1.66,270
1/4/02 12:50,15.5,1.55,270
1/4/02 13:00,18.3,1.28,270
1/4/02 13:10,18.7,1.23,270
1/4/02 13:20,16.1,1.39,270
1/4/02 13:30,15.9,1.5,248
1/4/02 13:40,13,1.6,248
1/4/02 13:50,13.8,1.5,248
1/4/02 14:00,13.5,1.39,248
1/4/02 14:10,14.8,1.82,270
1/4/02 14:20,15.6,1.5,270
1/4/02 14:30,15.6,1.39,270
1/4/02 14:40,15.6,1.55,270
1/4/02 14:50,14.6,1.44,270
1/4/02 15:00,14.4,1.18,270
1/4/02 15:10,16.6,1.44,270
1/4/02 15:20,15.1,1.5,270
1/4/02 15:30,14,1.34,270
1/4/02 15:40,14.5,0.96,270
1/4/02 15:50,14.6,1.02,270
1/4/02 16:00,14.3,1.12,270
1/4/02 16:10,13.8,1.34,270
1/4/02 16:20,12.2,1.12,248
1/4/02 16:30,10.5,1.12,248
1/4/02 16:40,11.5,1.44,248
1/4/02 16:50,18.1,2.51,270
1/4/02 17:00,18.5,1.44,248
1/4/02 17:10,17.6,1.12,248
1/4/02 17:20,15.3,1.28,248
1/4/02 17:30,16.4,1.28,248
1/4/02 17:40,15.7,1.23,248
1/4/02 17:50,16.3,0.96,248
1/4/02 18:00,16.1,1.18,248
1/4/02 18:10,17.3,1.23,248
1/4/02 18:20,17.5,1.07,248
1/4/02 18:30,19.3,0.96,248
1/4/02 18:40,19,1.23,248
1/4/02 18:50,18.7,1.12,248
1/4/02 19:00,17.7,1.18,248
1/4/02 19:10,18.8,1.66,248
1/4/02 19:20,21,1.6,270
1/4/02 19:30,21,1.28,270
1/4/02 19:40,20.8,1.23,248
1/4/02 19:50,20.1,1.28,248
1/4/02 20:00,20.8,1.07,248
1/4/02 20:10,21.4,1.39,248
1/4/02 20:20,22.3,1.18,248
1/4/02 20:30,22.3,1.12,248
1/4/02 20:40,21.3,0.86,248
1/4/02 20:50,20.3,0.86,248
1/4/02 21:00,19.8,1.02,248
1/4/02 21:10,20.8,0.75,248
1/4/02 21:20,21,1.12,248
1/4/02 21:30,22.1,1.23,248
1/4/02 21:40,21.4,1.34,248
1/4/02 21:50,19.8,1.18,248
1/4/02 22:00,19.5,1.07,248
1/4/02 22:10,21.4,1.12,248
1/4/02 22:20,21,1.23,248
1/4/02 22:30,21.1,1.39,248
1/4/02 22:40,20,1.07,248
1/4/02 22:50,20.2,1.28,248
1/4/02 23:00,19.1,1.18,248
1/4/02 23:10,19.5,1.23,248
1/4/02 23:20,21.7,1.34,248
1/4/02 23:30,20.8,1.92,248
1/4/02 23:40,20.3,1.82,248
1/4/02 23:50,21.6,1.66,270
1/5/02 0:00,24.1,1.28,270
1/5/02 0:10,23.2,1.5,270
1/5/02 0:20,22.1,1.18,248
1/5/02 0:30,21.8,1.02,248
1/5/02 0:40,23.3,1.12,248
1/5/02 0:50,23.1,1.02,248
1/5/02 1:00,20.9,1.07,248
1/5/02 1:10,20.8,0.75,248
1/5/02 1:20,20.6,1.07,248
1/5/02 1:30,22.4,1.07,248
1/5/02 1:40,21.7,1.5,248
1/5/02 1:50,20,1.39,248
1/5/02 2:00,19.7,0.96,248
1/5/02 2:10,20.5,1.18,248
1/5/02 2:20,20.5,1.39,270
1/5/02 2:30,22.2,1.23,270
1/5/02 2:40,22.1,1.39,270
1/5/02 2:50,22.2,1.39,270
1/5/02 3:00,20.5,1.5,248
1/5/02 3:10,20.2,1.12,270
1/5/02 3:20,18.7,1.02,248
1/5/02 3:30,21.1,1.39,248
1/5/02 3:40,20.2,0.91,248
1/5/02 3:50,20.6,1.02,248
1/5/02 4:00,20,0.96,248
1/5/02 4:10,18.9,1.18,248
1/5/02 4:20,17.9,1.39,248
1/5/02 4:30,21.4,1.39,248
1/5/02 4:40,23.2,1.39,270
1/5/02 4:50,21.3,1.6,270
1/5/02 5:00,20.2,0.91,270
1/5/02 5:10,21.2,1.44,270
1/5/02 5:20,20.8,1.34,270
1/5/02 5:30,20.5,1.07,270
1/5/02 5:40,19.7,1.82,270
1/5/02 5:50,18.8,1.28,270
1/5/02 6:00,18.2,1.23,270
1/5/02 6:10,18.9,1.28,248
1/5/02 6:20,18.6,1.44,270
1/5/02 6:30,20.2,1.5,270
1/5/02 6:40,19.8,1.34,270
1/5/02 6:50,21,1.34,270
1/5/02 7:00,21,1.5,270
1/5/02 7:10,20.5,1.18,270
1/5/02 7:20,20.3,1.28,270
1/5/02 7:30,21,1.39,270
1/5/02 7:40,21,1.12,270
1/5/02 7:50,19.8,1.07,270
1/5/02 8:00,20.1,1.12,270
1/5/02 8:10,21.7,1.39,270
1/5/02 8:20,17.8,2.89,293
1/5/02 8:30,12,2.3,315
1/5/02 8:40,10.2,1.23,338
1/5/02 8:50,11.2,0.75,315
1/5/02 9:00,12.2,0.86,315
1/5/02 9:10,10.2,1.28,0
1/5/02 9:20,12.4,1.39,0
1/5/02 9:30,13.1,0.86,0
1/5/02 9:40,12.2,0.53,23
1/5/02 9:50,9.8,1.12,45
1/5/02 10:00,5,1.07,90
1/5/02 10:10,6,1.02,68
1/5/02 10:20,5,0.64,45
1/5/02 10:30,4.3,0.75,90
1/5/02 10:40,5.4,0.48,68
1/5/02 10:50,5,0.53,68
1/5/02 11:00,3.5,0.8,68
1/5/02 11:10,2.6,1.02,113
1/5/02 11:20,2.2,0.86,90
1/5/02 11:30,1.5,0.7,68
1/5/02 11:40,0,0.11,68
1/5/02 11:50,1.3,0.8,68
1/5/02 12:00,2.4,0.96,23
1/5/02 12:10,0.8,0.21,0
1/5/02 12:20,3.9,0.96,180
1/5/02 12:30,4.3,0.86,180
1/5/02 12:40,4.6,1.23,158
1/5/02 12:50,3.7,1.28,158
1/5/02 13:00,3.1,1.34,158
1/5/02 13:10,3.5,1.12,158
1/5/02 13:20,4,1.28,158
1/5/02 13:30,4.3,1.23,135
1/5/02 13:40,4.9,0.7,135
1/5/02 13:50,4.5,0.7,135
1/5/02 14:00,4.8,0.86,135
1/5/02 14:10,5.2,0.91,135
1/5/02 14:20,4.6,0.91,135
1/5/02 14:30,4.2,1.12,135
1/5/02 14:40,4.3,0.8,135
1/5/02 14:50,6.1,0.86,158
1/5/02 15:00,6.1,1.02,158
1/5/02 15:10,4.6,1.39,203
1/5/02 15:20,3.8,1.39,315
1/5/02 15:30,5.3,1.92,270
1/5/02 15:40,5.1,1.87,338
1/5/02 15:50,7.2,2.41,338
1/5/02 16:00,4.4,2.09,315
1/5/02 16:10,3.8,1.39,315
1/5/02 16:20,5.2,1.76,270
1/5/02 16:30,4.4,1.18,315
1/5/02 16:40,4,1.66,293
1/5/02 16:50,5,1.18,293
1/5/02 17:00,8.2,1.66,248
1/5/02 17:10,7.8,1.18,270
1/5/02 17:20,5.4,0.96,248
1/5/02 17:30,7.3,1.92,225
1/5/02 17:40,9.1,2.62,248
1/5/02 17:50,9.8,1.82,248
1/5/02 18:00,14.4,1.6,248
1/5/02 18:10,15.9,0.7,270
1/5/02 18:20,16.1,0.59,270
1/5/02 18:30,15.4,0.8,270
1/5/02 18:40,13.4,1.12,270
1/5/02 18:50,12.2,0.86,270
1/5/02 19:00,11.3,0.53,270
1/5/02 19:10,10.5,0.59,270
1/5/02 19:20,6,2.03,225
1/5/02 19:30,9.5,1.28,248
1/5/02 19:40,10.5,0.75,248
1/5/02 19:50,6.8,1.66,225
1/5/02 20:00,6.4,1.18,203
1/5/02 20:10,7.5,0.8,203
1/5/02 20:20,8.1,0.96,203
1/5/02 20:30,7.4,1.02,203
1/5/02 20:40,7.1,1.6,203
1/5/02 20:50,10.1,1.98,203
1/5/02 21:00,10.4,2.19,203
1/5/02 21:10,7.9,1.55,203
1/5/02 21:20,9.2,1.07,203
1/5/02 21:30,8.8,1.02,203
1/5/02 21:40,8.1,1.02,203
1/5/02 21:50,8.5,0.96,203
1/5/02 22:00,9.4,0.96,203
1/5/02 22:10,7.9,1.23,203
1/5/02 22:20,7.5,0.91,203
1/5/02 22:30,7.5,1.02,203
1/5/02 22:40,8.1,1.02,203
1/5/02 22:50,8.7,1.02,225
1/5/02 23:00,9.7,1.23,203
1/5/02 23:10,8.8,1.02,203
1/5/02 23:20,8.6,0.96,203
1/5/02 23:30,8.3,0.91,203
1/5/02 23:40,8.8,0.75,203
1/5/02 23:50,7.7,0.96,203
1/6/02 0:00,8.1,1.34,203
1/6/02 0:10,9.9,1.92,203
1/6/02 0:20,12.6,2.03,203
1/6/02 0:30,12.3,2.57,203
1/6/02 0:40,12.3,2.41,203
1/6/02 0:50,10.8,1.92,203
1/6/02 1:00,11.5,1.55,203
1/6/02 1:10,12.5,1.87,225
1/6/02 1:20,12.2,2.19,203
1/6/02 1:30,11.2,1.66,203
1/6/02 1:40,11.6,1.92,203
1/6/02 1:50,11.8,2.41,203
1/6/02 2:00,12,2.41,203
1/6/02 2:10,12.1,1.34,203
1/6/02 2:20,11.5,1.5,203
1/6/02 2:30,12.3,2.19,203
1/6/02 2:40,12.9,2.35,225
1/6/02 2:50,12.7,1.6,203
1/6/02 3:00,11.8,1.76,203
1/6/02 3:10,10.7,1.6,203
1/6/02 3:20,11.8,1.44,203
1/6/02 3:30,12.7,2.83,203
1/6/02 3:40,19.9,3.58,180
1/6/02 3:50,14.8,4.17,203
1/6/02 4:00,10.9,2.25,203
1/6/02 4:10,20.8,4.54,180
1/6/02 4:20,20.8,3.37,203
1/6/02 4:30,23.7,2.25,180
1/6/02 4:40,21.3,2.09,180
1/6/02 4:50,19.2,2.62,180
1/6/02 5:00,18.7,3.1,180
1/6/02 5:10,20.5,1.92,180
1/6/02 5:20,20.4,1.44,180
1/6/02 5:30,16.9,1.55,203
1/6/02 5:40,21.9,1.98,203
1/6/02 5:50,23.5,1.92,180
1/6/02 6:00,20.5,4.01,180
1/6/02 6:10,22.3,1.87,180
1/6/02 6:20,24.4,2.25,180
1/6/02 6:30,19.4,2.99,180
1/6/02 6:40,17.9,2.51,203
1/6/02 6:50,18.6,3.42,180
1/6/02 7:00,21.2,2.3,180
1/6/02 7:10,20.2,2.14,180
1/6/02 7:20,19.6,2.35,180
1/6/02 7:30,16.5,3.64,203
1/6/02 7:40,14.5,3.37,203
1/6/02 7:50,12.7,1.82,203
1/6/02 8:00,17.4,4.01,180
1/6/02 8:10,16.4,3.05,180
1/6/02 8:20,20.6,2.35,180
1/6/02 8:30,23.6,3.21,180
1/6/02 8:40,24.8,2.67,180
1/6/02 8:50,23.3,2.51,180
1/6/02 9:00,17,4.38,203
1/6/02 9:10,12.2,2.09,203
1/6/02 9:20,15.6,4.17,225
1/6/02 9:30,15.2,3.48,203
1/6/02 9:40,16.9,2.67,225
1/6/02 9:50,19.2,1.71,225
1/6/02 10:00,22.8,2.46,225
1/6/02 10:10,18.4,2.51,225
1/6/02 10:20,18.8,1.71,225
1/6/02 10:30,17.4,1.71,225
1/6/02 10:40,15.4,2.57,203
1/6/02 10:50,19.8,2.83,225
1/6/02 11:00,17.3,1.71,225
1/6/02 11:10,15.9,3.1,225
1/6/02 11:20,22.1,1.98,225
1/6/02 11:30,13.3,2.35,225
1/6/02 11:40,11.4,2.3,203
1/6/02 11:50,14.5,2.51,180
1/6/02 12:00,13.2,1.82,203
1/6/02 12:10,21,5.08,225
1/6/02 12:20,23.5,2.78,225
1/6/02 12:30,28.5,3.85,248
1/6/02 12:40,32.9,2.83,248
1/6/02 12:50,32.2,3.74,248
1/6/02 13:00,25.6,2.89,248
1/6/02 13:10,25.5,2.41,225
1/6/02 13:20,25.5,2.62,225
1/6/02 13:30,29.4,3.8,248
1/6/02 13:40,22.5,4.38,225
1/6/02 13:50,19.1,3.74,225
1/6/02 14:00,15.6,5.03,203
1/6/02 14:10,22.5,4.17,225
1/6/02 14:20,24.6,2.78,225
1/6/02 14:30,26.3,3.53,225
1/6/02 14:40,28.2,2.99,248
1/6/02 14:50,28.9,5.13,248
1/6/02 15:00,29.6,3.21,225
1/6/02 15:10,29.9,3.26,225
1/6/02 15:20,31.6,4.81,225
1/6/02 15:30,34.5,5.94,248
1/6/02 15:40,35.6,4.65,248
1/6/02 15:50,35.7,4.97,248
1/6/02 16:00,35.2,4.38,248
1/6/02 16:10,34.9,3.85,248
1/6/02 16:20,33.8,3.74,225
1/6/02 16:30,29.5,3.37,225
1/6/02 16:40,32.8,3.15,248
1/6/02 16:50,32.2,3.26,225
1/6/02 17:00,30.8,2.99,225
1/6/02 17:10,32.9,3.58,225
1/6/02 17:20,30.4,4.01,203
1/6/02 17:30,26.9,2.57,203
1/6/02 17:40,31.5,4.97,225
1/6/02 17:50,36.8,4.06,248
1/6/02 18:00,41.4,4.22,248
1/6/02 18:10,38.5,3.96,248
1/6/02 18:20,37.9,3.64,248
1/6/02 18:30,39.2,3.9,248
1/6/02 18:40,40.3,3.8,248
1/6/02 18:50,38.8,3.42,248
1/6/02 19:00,39.7,3.58,248
1/6/02 19:10,39.5,3.64,248
1/6/02 19:20,37.1,4.49,248
1/6/02 19:30,36.8,3.69,248
1/6/02 19:40,39.8,3.85,248
1/6/02 19:50,39.9,2.94,248
1/6/02 20:00,37.7,3.05,248
1/6/02 20:10,37.5,2.89,248
1/6/02 20:20,38.7,2.51,248
1/6/02 20:30,37.3,2.57,248
1/6/02 20:40,36.2,3.21,248
1/6/02 20:50,36,3.26,248
1/6/02 21:00,40.4,3.26,248
1/6/02 21:10,39.6,3.05,248
1/6/02 21:20,37.9,2.51,248
1/6/02 21:30,30.9,2.35,248
1/6/02 21:40,27.7,2.41,225
1/6/02 21:50,30,4.54,248
1/6/02 22:00,39.1,5.88,225
1/6/02 22:10,35.1,6.47,225
1/6/02 22:20,32,3.9,225
1/6/02 22:30,24.6,4.01,225
1/6/02 22:40,19,3.69,225
1/6/02 22:50,8.7,2.3,270
1/6/02 23:00,8.4,1.44,270
1/6/02 23:10,9.4,1.71,225
1/6/02 23:20,14,2.46,225
1/6/02 23:30,9.4,2.57,203
1/6/02 23:40,6.9,1.87,180
1/6/02 23:50,5.6,2.25,180
1/7/02 0:00,9.5,1.71,203
1/7/02 0:10,12.8,2.14,225
1/7/02 0:20,15.1,2.09,225
1/7/02 0:30,20,2.99,225
1/7/02 0:40,12.1,2.83,225
1/7/02 0:50,14.4,2.41,225
1/7/02 1:00,19.7,3.64,203
1/7/02 1:10,23.3,5.51,203
1/7/02 1:20,25.9,4.49,203
1/7/02 1:30,25.3,6.47,225
1/7/02 1:40,37.9,3.69,248
1/7/02 1:50,35.5,4.06,248
1/7/02 2:00,35.6,3.15,248
1/7/02 2:10,35.1,4.06,248
1/7/02 2:20,34.7,4.17,225
1/7/02 2:30,32.2,3.69,225
1/7/02 2:40,28.2,3.58,225
1/7/02 2:50,27,2.67,225
1/7/02 3:00,16.9,3.42,225
1/7/02 3:10,15.5,2.78,203
1/7/02 3:20,20.2,2.35,203
1/7/02 3:30,19.8,2.14,203
1/7/02 3:40,18.6,2.14,203
1/7/02 3:50,18.6,2.62,203
1/7/02 4:00,20.7,2.35,203
1/7/02 4:10,21.4,2.83,203
1/7/02 4:20,19.8,2.57,180
1/7/02 4:30,15.2,2.62,203
1/7/02 4:40,29.4,4.92,248
1/7/02 4:50,33.4,3.26,248
1/7/02 5:00,35.5,3.48,248
1/7/02 5:10,30.9,3.85,248
1/7/02 5:20,24.6,4.01,225
1/7/02 5:30,12.8,2.99,203
1/7/02 5:40,16.1,3.53,180
1/7/02 5:50,16,4.97,180
1/7/02 6:00,12.2,4.97,158
1/7/02 6:10,10.9,4.76,135
1/7/02 6:20,7.8,1.87,68
1/7/02 6:30,9.4,2.41,158
1/7/02 6:40,10.5,2.57,180
1/7/02 6:50,20.9,7.49,180
1/7/02 7:00,13.8,3.42,180
1/7/02 7:10,16,2.94,203
1/7/02 7:20,23.2,3.9,225
1/7/02 7:30,27.6,4.81,203
1/7/02 7:40,31.8,4.76,203
1/7/02 7:50,26.2,4.38,225
1/7/02 8:00,21.5,2.94,203
1/7/02 8:10,24.4,3.21,225
1/7/02 8:20,22.7,2.83,203
1/7/02 8:30,27.4,3.64,180
1/7/02 8:40,23.6,3.1,203
1/7/02 8:50,26,2.62,225
1/7/02 9:00,29.3,4.54,225
1/7/02 9:10,22.6,2.62,203
1/7/02 9:20,19.7,3.37,203
1/7/02 9:30,18.5,2.14,203
1/7/02 9:40,20.7,2.46,203
1/7/02 9:50,21.8,2.73,203
1/7/02 10:00,21.2,2.25,203
1/7/02 10:10,21.3,1.6,203
1/7/02 10:20,22.6,2.19,203
1/7/02 10:30,22.4,2.3,203
1/7/02 10:40,25.7,2.25,225
1/7/02 10:50,26.2,2.35,225
1/7/02 11:00,24.5,2.19,225
1/7/02 11:10,22.7,2.51,225
1/7/02 11:20,26.7,3.74,225
1/7/02 11:30,26.4,2.51,225
1/7/02 11:40,22.6,4.97,225
1/7/02 11:50,23.1,8.34,225
1/7/02 12:00,27.9,4.33,225
1/7/02 12:10,21.7,4.22,225
1/7/02 12:20,28.9,5.13,248
1/7/02 12:30,29.1,3.26,248
1/7/02 12:40,29.2,3.42,225
1/7/02 12:50,34.4,5.19,225
1/7/02 13:00,35.2,3.32,225
1/7/02 13:10,33.8,4.01,225
1/7/02 13:20,33.8,3.48,225
1/7/02 13:30,37.5,3.69,248
1/7/02 13:40,39.5,3.32,225
1/7/02 13:50,32,3.42,225
1/7/02 14:00,29,2.83,225
1/7/02 14:10,30.9,3.42,225
1/7/02 14:20,28.4,2.99,225
1/7/02 14:30,29,2.78,225
1/7/02 14:40,30.3,2.62,225
1/7/02 14:50,34.6,3.1,225
1/7/02 15:00,35.5,3.05,225
1/7/02 15:10,34,2.62,225
1/7/02 15:20,30.2,2.89,225
1/7/02 15:30,30,3.05,225
1/7/02 15:40,32.4,3.9,225
1/7/02 15:50,33.1,3.21,225
1/7/02 16:00,25.1,4.65,225
1/7/02 16:10,18.5,2.14,225
1/7/02 16:20,16.2,2.67,180
1/7/02 16:30,16.6,1.76,158
1/7/02 16:40,18,1.76,180
1/7/02 16:50,18.5,1.02,180
1/7/02 17:00,19.3,1.98,203
1/7/02 17:10,23.4,2.99,180
1/7/02 17:20,26.2,2.3,180
1/7/02 17:30,26.4,2.78,180
1/7/02 17:40,20.8,3.21,203
1/7/02 17:50,13.8,2.99,203
1/7/02 18:00,12.1,4.33,180
1/7/02 18:10,15.7,2.46,180
1/7/02 18:20,14.2,3.05,180
1/7/02 18:30,12.2,2.94,180
1/7/02 18:40,5.7,2.46,158
1/7/02 18:50,7.7,1.55,180
